date,Gain
08/02/18,"15552,64"
08/02/18,"16685,55"
08/02/18,"15356,56"
08/02/18,"11776,67"
08/02/18,"11822,82"
08/02/18,"9547,86"
08/02/18,"12201,05"
08/02/18,"11600,69"
08/02/18,"10613,73"
08/02/18,"12135,07"
08/02/18,"14942,27"
08/02/18,"14834,61"
08/02/18,"13478,9"
08/02/18,"15255,11"
08/02/18,"10607,77"
08/02/18,"11380,29"
08/02/18,"11785,59"
08/02/18,"10320,92"
08/02/18,"7979,96"
08/02/18,"5535,24"
08/02/18,"6366,47"
08/02/18,"4134,95"
08/02/18,"2714,93"
08/02/18,"2073,82"
08/02/18,"432,17"
09/02/18,"18,81"
09/02/18,"677,54"
09/02/18,"3448,4"
09/02/18,8667
09/02/18,"11742,19"
09/02/18,"10143,16"
09/02/18,"14034,58"
09/02/18,"17495,45"
09/02/18,"15585,99"
09/02/18,"13236,75"
09/02/18,"13804,71"
09/02/18,"12456,03"
09/02/18,"13260,27"
09/02/18,"11185,89"
09/02/18,"12117,33"
09/02/18,"9120,09"
09/02/18,"9571,77"
09/02/18,"8312,8"
09/02/18,"9026,67"
09/02/18,"7457,89"
09/02/18,"7568,8"
09/02/18,"7969,12"
09/02/18,"8697,88"
09/02/18,"7432,23"
09/02/18,"9579,35"
09/02/18,"10510,22"
09/02/18,"11452,62"
09/02/18,"12088,24"
09/02/18,"13313,26"
09/02/18,"11445,64"
09/02/18,"11757,43"
09/02/18,"10811,69"
09/02/18,"10426,15"
09/02/18,"9804,63"
09/02/18,"9462,52"
09/02/18,"9388,39"
09/02/18,"11566,02"
09/02/18,"14286,3"
09/02/18,"12035,39"
09/02/18,"12359,54"
09/02/18,"15032,37"
09/02/18,"13805,36"
09/02/18,"13728,53"
09/02/18,"12444,97"
09/02/18,"13598,85"
09/02/18,"12467,46"
09/02/18,"11122,6"
09/02/18,"10955,15"
09/02/18,"8799,79"
09/02/18,"6531,24"
09/02/18,"5297,89"
09/02/18,"5297,51"
09/02/18,"4280,81"
09/02/18,"368,48"
10/02/18,0
10/02/18,"307,37"
10/02/18,"813,31"
10/02/18,"3770,78"
10/02/18,"7133,46"
10/02/18,"11380,82"
10/02/18,"13326,67"
10/02/18,"16802,79"
10/02/18,"19953,69"
10/02/18,"18791,53"
10/02/18,"21157,66"
10/02/18,"21134,13"
10/02/18,"21575,61"
10/02/18,"24908,62"
10/02/18,"24178,88"
10/02/18,"25360,85"
10/02/18,"25031,11"
10/02/18,"21548,74"
10/02/18,"21214,54"
10/02/18,"20450,25"
10/02/18,"18914,15"
10/02/18,"18933,32"
10/02/18,"17162,68"
10/02/18,"17072,39"
10/02/18,"16638,92"
10/02/18,"20773,89"
10/02/18,"18643,79"
10/02/18,"21148,7"
10/02/18,"20569,55"
10/02/18,"21809,18"
10/02/18,"23775,79"
10/02/18,"22378,25"
10/02/18,"24891,31"
10/02/18,"23364,23"
10/02/18,"22360,26"
10/02/18,"22570,02"
10/02/18,"19492,82"
10/02/18,"23505,33"
10/02/18,"20423,61"
10/02/18,"22528,78"
10/02/18,"21835,96"
10/02/18,"20160,82"
10/02/18,"19015,21"
10/02/18,"18232,52"
10/02/18,"17757,22"
10/02/18,"16059,91"
10/02/18,"15016,76"
10/02/18,"14158,29"
10/02/18,"15864,83"
10/02/18,"10969,9"
10/02/18,"10313,74"
10/02/18,"6908,77"
10/02/18,"3668,52"
10/02/18,"3631,1"
10/02/18,"2088,36"
12/02/18,0
12/02/18,0
12/02/18,"2317,49"
12/02/18,"3673,32"
12/02/18,"6016,69"
12/02/18,"7364,2"
12/02/18,"9367,79"
12/02/18,"10427,67"
12/02/18,"12416,12"
12/02/18,"11019,32"
12/02/18,"11851,75"
12/02/18,"11878,74"
12/02/18,"12379,51"
12/02/18,"13477,98"
12/02/18,"13895,29"
12/02/18,"11227,81"
12/02/18,"10308,01"
12/02/18,"9894,27"
12/02/18,"9348,86"
12/02/18,"9461,44"
12/02/18,"8972,95"
12/02/18,"10500,42"
12/02/18,"7305,4"
12/02/18,"9553,64"
12/02/18,"9130,91"
12/02/18,"9378,33"
12/02/18,"10387,27"
12/02/18,"13061,15"
12/02/18,"14305,87"
12/02/18,"18332,15"
12/02/18,"16459,03"
12/02/18,"13654,82"
12/02/18,"14143,85"
12/02/18,"12013,47"
12/02/18,"11609,69"
12/02/18,"11895,04"
12/02/18,"12499,85"
12/02/18,"11098,9"
12/02/18,"12446,35"
12/02/18,"12326,33"
12/02/18,"12291,45"
12/02/18,"12228,93"
12/02/18,"11797,64"
12/02/18,"10424,27"
12/02/18,"11813,02"
12/02/18,"10949,09"
12/02/18,"11718,99"
12/02/18,"7739,54"
12/02/18,"6314,74"
12/02/18,"6159,46"
12/02/18,"6404,39"
12/02/18,"4673,66"
12/02/18,"2051,73"
12/02/18,"1436,54"
12/02/18,"71,29"
13/02/18,0
13/02/18,"560,92"
13/02/18,"3064,35"
13/02/18,"5573,3"
13/02/18,"7783,81"
13/02/18,"9102,16"
13/02/18,"11118,18"
13/02/18,"12129,16"
13/02/18,"11915,68"
13/02/18,"12200,15"
13/02/18,"12806,5"
13/02/18,"13325,3"
13/02/18,"12500,17"
13/02/18,"13747,17"
13/02/18,"13708,71"
13/02/18,"12458,88"
13/02/18,"10173,03"
13/02/18,"10564,66"
13/02/18,"8185,43"
13/02/18,"9148,01"
13/02/18,"7991,9"
13/02/18,"7788,74"
13/02/18,"6337,44"
13/02/18,"8334,93"
13/02/18,"11092,21"
13/02/18,"12267,55"
13/02/18,"10597,93"
13/02/18,"13154,66"
13/02/18,"13072,79"
13/02/18,"15136,3"
13/02/18,"13155,46"
13/02/18,"14206,71"
13/02/18,"11705,14"
13/02/18,"10578,92"
13/02/18,"11359,69"
13/02/18,"11092,22"
13/02/18,"11539,92"
13/02/18,"10196,34"
13/02/18,"12138,38"
13/02/18,"13185,95"
13/02/18,"12648,39"
13/02/18,"14541,81"
13/02/18,"14573,72"
13/02/18,"11789,1"
13/02/18,"10960,64"
13/02/18,"13162,33"
13/02/18,"8633,33"
13/02/18,"7433,55"
13/02/18,"5791,1"
13/02/18,"6222,67"
13/02/18,"3667,41"
13/02/18,"2987,27"
13/02/18,"2543,53"
13/02/18,"560,87"
14/02/18,304
14/02/18,0
14/02/18,0
14/02/18,0
14/02/18,"1241,51"
14/02/18,"3066,23"
14/02/18,"5314,71"
14/02/18,"7402,18"
14/02/18,"9414,03"
14/02/18,"9839,39"
14/02/18,"10959,79"
14/02/18,"11495,97"
14/02/18,"12924,03"
14/02/18,"14825,7"
14/02/18,"15719,56"
14/02/18,"13972,39"
14/02/18,"12745,64"
14/02/18,"13176,1"
14/02/18,"14510,28"
14/02/18,"12326,96"
14/02/18,"9907,01"
14/02/18,"8450,57"
14/02/18,"8455,16"
14/02/18,"11638,05"
14/02/18,"9713,55"
14/02/18,"9811,21"
14/02/18,"10130,78"
14/02/18,"13107,44"
14/02/18,"11745,91"
14/02/18,"14535,86"
14/02/18,"14961,96"
14/02/18,"14035,9"
14/02/18,"15423,65"
14/02/18,"15939,26"
14/02/18,"16040,73"
14/02/18,"15878,11"
14/02/18,"16151,43"
14/02/18,"16304,57"
14/02/18,"16944,9"
14/02/18,"14264,28"
14/02/18,"13727,02"
14/02/18,"13232,05"
14/02/18,"14946,43"
14/02/18,"14317,27"
14/02/18,"15208,75"
14/02/18,"15461,32"
14/02/18,"14725,14"
14/02/18,"11547,53"
14/02/18,"10089,62"
14/02/18,"6855,1"
14/02/18,"6309,95"
14/02/18,"5449,78"
14/02/18,"3837,6"
14/02/18,"3583,66"
14/02/18,"2200,52"
14/02/18,"1661,48"
14/02/18,"161,77"
15/02/18,0
15/02/18,0
15/02/18,"738,27"
15/02/18,"2896,66"
15/02/18,"5795,62"
15/02/18,"8478,57"
15/02/18,"11697,05"
15/02/18,"16756,74"
15/02/18,"17032,3"
15/02/18,"17835,77"
15/02/18,"16739,26"
15/02/18,"16719,01"
15/02/18,"15147,95"
15/02/18,16548
15/02/18,"17721,74"
15/02/18,"14169,98"
15/02/18,"12762,51"
15/02/18,"12103,85"
15/02/18,"12406,34"
15/02/18,"10988,08"
15/02/18,"13284,65"
15/02/18,"9666,53"
15/02/18,"9678,45"
15/02/18,"9560,56"
15/02/18,"8385,67"
15/02/18,"10730,46"
15/02/18,"13114,91"
15/02/18,"14618,49"
15/02/18,"17580,85"
15/02/18,"18731,44"
15/02/18,"17330,39"
15/02/18,"18320,06"
15/02/18,"15273,49"
15/02/18,"13809,18"
15/02/18,"15166,35"
15/02/18,"14800,32"
15/02/18,"15506,41"
15/02/18,"15491,31"
15/02/18,"13564,82"
15/02/18,"12793,31"
15/02/18,"12564,88"
15/02/18,"14376,1"
15/02/18,"12942,94"
15/02/18,"15633,12"
15/02/18,"14678,35"
15/02/18,"12280,6"
15/02/18,"11601,06"
15/02/18,"10264,69"
15/02/18,"8706,98"
15/02/18,"5649,87"
15/02/18,"5996,03"
15/02/18,"4056,13"
15/02/18,"3159,73"
15/02/18,"2938,95"
15/02/18,"652,14"
16/02/18,"0,01"
16/02/18,"233,99"
16/02/18,"852,77"
16/02/18,"4551,6"
16/02/18,"8727,61"
16/02/18,10095
16/02/18,"13795,99"
16/02/18,"14704,26"
16/02/18,"17086,52"
16/02/18,"14583,26"
16/02/18,"16605,25"
16/02/18,"15527,14"
16/02/18,"16090,83"
16/02/18,"14551,13"
16/02/18,"16317,73"
16/02/18,"13027,11"
16/02/18,"12886,3"
16/02/18,"12143,23"
16/02/18,"11030,53"
16/02/18,"10136,43"
16/02/18,12507
16/02/18,"12380,08"
16/02/18,"10190,71"
16/02/18,"8724,56"
16/02/18,"10860,51"
16/02/18,"13685,52"
16/02/18,"13626,95"
16/02/18,"14705,36"
16/02/18,"15516,18"
16/02/18,"15058,6"
16/02/18,"17164,95"
16/02/18,"15732,71"
16/02/18,"17596,76"
16/02/18,"15637,21"
16/02/18,"13669,66"
16/02/18,"10986,45"
16/02/18,"13091,84"
16/02/18,"15518,33"
16/02/18,"15778,69"
16/02/18,"14209,72"
16/02/18,"15827,84"
16/02/18,"17099,55"
16/02/18,"17465,24"
16/02/18,"15712,81"
16/02/18,"16070,05"
16/02/18,"16016,14"
16/02/18,"12650,97"
16/02/18,"12724,03"
16/02/18,"12280,88"
16/02/18,"10650,97"
16/02/18,"10071,73"
16/02/18,"7538,51"
16/02/18,"5356,04"
16/02/18,"3829,96"
16/02/18,"2338,03"
17/02/18,0
17/02/18,0
17/02/18,0
17/02/18,"2718,53"
17/02/18,"4109,53"
17/02/18,10813
17/02/18,"12779,77"
17/02/18,"14105,45"
17/02/18,"14454,67"
17/02/18,"17481,72"
17/02/18,"18381,42"
17/02/18,"19442,43"
17/02/18,"19919,98"
17/02/18,18509
17/02/18,"21164,34"
17/02/18,"21704,59"
17/02/18,"23029,27"
17/02/18,"22938,17"
17/02/18,"20142,45"
17/02/18,"20069,21"
17/02/18,"17898,27"
17/02/18,"16258,69"
17/02/18,"14295,31"
17/02/18,"15353,3"
17/02/18,"22794,45"
17/02/18,"17285,06"
17/02/18,"16534,96"
17/02/18,"18645,75"
17/02/18,"16698,31"
17/02/18,"19306,76"
17/02/18,"21103,53"
17/02/18,"25303,13"
17/02/18,"18340,57"
17/02/18,"20001,29"
17/02/18,"19019,03"
17/02/18,"18608,47"
17/02/18,"16913,34"
17/02/18,"17647,72"
17/02/18,"17197,75"
17/02/18,"19393,77"
17/02/18,"18580,32"
17/02/18,"18981,28"
17/02/18,"18716,02"
17/02/18,"18317,81"
17/02/18,"17607,93"
17/02/18,"16656,26"
17/02/18,"16894,88"
17/02/18,"15239,37"
17/02/18,"11214,72"
17/02/18,"11997,07"
17/02/18,"11933,46"
17/02/18,"7983,71"
17/02/18,"6735,79"
17/02/18,"6902,77"
17/02/18,"5211,44"
17/02/18,"387,21"
19/02/18,0
19/02/18,"5,98"
19/02/18,"773,85"
19/02/18,"2593,94"
19/02/18,"5021,88"
19/02/18,"7922,62"
19/02/18,"7590,12"
19/02/18,"8821,06"
19/02/18,"8151,34"
19/02/18,"10910,38"
19/02/18,"10110,52"
19/02/18,"10954,46"
19/02/18,"11351,5"
19/02/18,"11506,89"
19/02/18,"12122,02"
19/02/18,"10741,67"
19/02/18,"7098,89"
19/02/18,"9334,62"
19/02/18,"7000,79"
19/02/18,"6996,07"
19/02/18,"8143,71"
19/02/18,"6170,11"
19/02/18,"8459,2"
19/02/18,"13334,33"
19/02/18,"8451,7"
19/02/18,"8404,76"
19/02/18,"8690,44"
19/02/18,"9726,49"
19/02/18,"10140,53"
19/02/18,"10640,77"
19/02/18,"9897,81"
19/02/18,"8401,93"
19/02/18,"10777,4"
19/02/18,"9795,25"
19/02/18,"6953,16"
19/02/18,"7290,07"
19/02/18,"8120,93"
19/02/18,"6645,46"
19/02/18,"8080,23"
19/02/18,"9259,9"
19/02/18,"8816,09"
19/02/18,"11730,24"
19/02/18,"10148,65"
19/02/18,"9943,35"
19/02/18,"10395,47"
19/02/18,"8556,97"
19/02/18,"8001,46"
19/02/18,"6399,86"
19/02/18,"5135,97"
19/02/18,"3685,55"
19/02/18,"3185,98"
19/02/18,2921
19/02/18,"2385,29"
19/02/18,"1531,87"
19/02/18,"32,05"
20/02/18,0
20/02/18,"527,93"
20/02/18,"2044,62"
20/02/18,"3914,43"
20/02/18,"6604,17"
20/02/18,7700
20/02/18,"15781,12"
20/02/18,"12202,93"
20/02/18,"12279,47"
20/02/18,"15440,57"
20/02/18,"12401,26"
20/02/18,"11401,08"
20/02/18,"10598,23"
20/02/18,"9919,43"
20/02/18,"10055,57"
20/02/18,"8506,44"
20/02/18,"9275,15"
20/02/18,"6248,26"
20/02/18,"7908,7"
20/02/18,"7120,14"
20/02/18,"6437,27"
20/02/18,"6313,54"
20/02/18,"7382,23"
20/02/18,"7184,91"
20/02/18,"8297,34"
20/02/18,"9104,24"
20/02/18,9498
20/02/18,"8785,35"
20/02/18,"11200,64"
20/02/18,"11264,31"
20/02/18,"11144,04"
20/02/18,"10727,46"
20/02/18,"8348,14"
20/02/18,"10303,3"
20/02/18,"7231,48"
20/02/18,"8184,22"
20/02/18,"7078,69"
20/02/18,"9347,18"
20/02/18,"11169,31"
20/02/18,"11951,28"
20/02/18,"9948,84"
20/02/18,"10196,35"
20/02/18,"9532,34"
20/02/18,"10363,86"
20/02/18,"8958,68"
20/02/18,"7229,14"
20/02/18,"7628,6"
20/02/18,"6439,12"
20/02/18,"5615,56"
20/02/18,"5468,44"
20/02/18,"3934,13"
20/02/18,"2885,3"
20/02/18,"1758,25"
20/02/18,"12,56"
21/02/18,349
21/02/18,0
21/02/18,0
21/02/18,"1734,46"
21/02/18,"3773,36"
21/02/18,"5293,16"
21/02/18,"9490,23"
21/02/18,"8321,46"
21/02/18,"8459,14"
21/02/18,"13399,14"
21/02/18,"12257,2"
21/02/18,"13060,6"
21/02/18,"12931,02"
21/02/18,"13997,22"
21/02/18,"12427,95"
21/02/18,"11857,83"
21/02/18,"11550,28"
21/02/18,"9884,96"
21/02/18,"9507,18"
21/02/18,"7030,64"
21/02/18,"7932,33"
21/02/18,"6609,91"
21/02/18,"8137,93"
21/02/18,"7146,21"
21/02/18,"8741,77"
21/02/18,"9045,57"
21/02/18,"10012,41"
21/02/18,"9408,06"
21/02/18,"12020,37"
21/02/18,"12681,21"
21/02/18,"12506,04"
21/02/18,"12427,86"
21/02/18,"13234,93"
21/02/18,"12641,35"
21/02/18,"12418,84"
21/02/18,"13295,66"
21/02/18,"12309,72"
21/02/18,"14522,72"
21/02/18,"13497,67"
21/02/18,"12883,77"
21/02/18,"10117,48"
21/02/18,"13342,73"
21/02/18,"11740,09"
21/02/18,"12052,91"
21/02/18,"11734,58"
21/02/18,"11335,78"
21/02/18,"9688,39"
21/02/18,"9426,99"
21/02/18,"7267,78"
21/02/18,"6982,32"
21/02/18,"6726,75"
21/02/18,"4860,92"
21/02/18,"4112,23"
21/02/18,"4274,64"
21/02/18,"1120,19"
21/02/18,"374,13"
22/02/18,0
22/02/18,"969,16"
22/02/18,"4058,11"
22/02/18,"3373,23"
22/02/18,"8210,53"
22/02/18,"12194,99"
22/02/18,"13314,05"
22/02/18,"16050,63"
22/02/18,"17015,41"
22/02/18,"17133,18"
22/02/18,"16814,43"
22/02/18,"17716,84"
22/02/18,"16256,22"
22/02/18,"18049,54"
22/02/18,"17191,09"
22/02/18,"17481,73"
22/02/18,"13501,65"
22/02/18,"16934,03"
22/02/18,"13277,39"
22/02/18,"11241,88"
22/02/18,"10783,05"
22/02/18,"9959,79"
22/02/18,"9425,14"
22/02/18,"9044,12"
22/02/18,"12034,56"
22/02/18,"12661,75"
22/02/18,"13813,13"
22/02/18,"11019,11"
22/02/18,"15157,2"
22/02/18,"15575,97"
22/02/18,"14887,11"
22/02/18,"19043,33"
22/02/18,"13120,09"
22/02/18,"14556,93"
22/02/18,"14028,49"
22/02/18,"12578,13"
22/02/18,"11664,57"
22/02/18,"14123,09"
22/02/18,"12962,12"
22/02/18,"14335,79"
22/02/18,"12807,85"
22/02/18,"12893,53"
22/02/18,"13010,06"
22/02/18,"12665,88"
22/02/18,"12335,58"
22/02/18,"12169,62"
22/02/18,"10040,61"
22/02/18,"7084,55"
22/02/18,"10018,9"
22/02/18,"5696,34"
22/02/18,"4577,24"
22/02/18,"2653,68"
22/02/18,"3356,6"
22/02/18,"3046,33"
22/02/18,"624,1"
23/02/18,0
23/02/18,0
23/02/18,"17,91"
23/02/18,"670,94"
23/02/18,"3745,37"
23/02/18,"9150,95"
23/02/18,"9804,08"
23/02/18,"12524,04"
23/02/18,"13084,47"
23/02/18,"14774,56"
23/02/18,"16303,87"
23/02/18,"15020,51"
23/02/18,"16288,59"
23/02/18,"16160,75"
23/02/18,"15004,08"
23/02/18,"14260,59"
23/02/18,"12868,99"
23/02/18,"13480,82"
23/02/18,"12110,32"
23/02/18,"10732,79"
23/02/18,"9242,71"
23/02/18,"10949,53"
23/02/18,11564
23/02/18,"9220,46"
23/02/18,"9229,68"
23/02/18,"13469,02"
23/02/18,"12975,26"
23/02/18,"12510,39"
23/02/18,"15623,38"
23/02/18,"15624,36"
23/02/18,"16053,86"
23/02/18,"16699,85"
23/02/18,"15884,1"
23/02/18,"14089,85"
23/02/18,"12014,71"
23/02/18,"13794,33"
23/02/18,"17137,74"
23/02/18,"13114,95"
23/02/18,"12624,86"
23/02/18,"17260,91"
23/02/18,"17630,75"
23/02/18,"15565,83"
23/02/18,"16637,75"
23/02/18,"17181,75"
23/02/18,"15475,13"
23/02/18,"15065,01"
23/02/18,"11885,52"
23/02/18,"13919,93"
23/02/18,"12133,18"
23/02/18,"10771,92"
23/02/18,"7295,1"
23/02/18,"7483,63"
23/02/18,"5068,36"
23/02/18,"4845,82"
23/02/18,"4447,82"
23/02/18,"209,46"
24/02/18,"960,59"
24/02/18,"1372,31"
24/02/18,"4642,82"
24/02/18,"8309,73"
24/02/18,"13781,28"
24/02/18,"14824,25"
24/02/18,"13367,98"
24/02/18,"17997,16"
24/02/18,"19581,7"
24/02/18,"25750,33"
24/02/18,"20340,29"
24/02/18,"22409,33"
24/02/18,"22925,1"
24/02/18,"26097,4"
24/02/18,"25685,34"
24/02/18,"23679,42"
24/02/18,"20945,3"
24/02/18,"20073,05"
24/02/18,"16556,16"
24/02/18,"18499,6"
24/02/18,"18046,2"
24/02/18,"14974,41"
24/02/18,"16491,52"
24/02/18,"15023,16"
24/02/18,"14680,84"
24/02/18,"20206,42"
24/02/18,"19868,91"
24/02/18,"20582,19"
24/02/18,"18565,11"
24/02/18,"18511,08"
24/02/18,"19674,95"
24/02/18,"22947,52"
24/02/18,"22738,33"
24/02/18,"24749,72"
24/02/18,"19829,34"
24/02/18,"21294,38"
24/02/18,"19626,42"
24/02/18,"19687,18"
24/02/18,"19397,47"
24/02/18,"20899,76"
24/02/18,"20995,52"
24/02/18,"14969,62"
24/02/18,"16438,04"
24/02/18,"13969,71"
24/02/18,"16124,93"
24/02/18,"15587,48"
24/02/18,"14569,99"
24/02/18,"14678,07"
24/02/18,"9440,41"
24/02/18,"9218,21"
24/02/18,"6732,73"
24/02/18,"7235,22"
24/02/18,"5083,5"
24/02/18,"645,02"
26/02/18,0
26/02/18,234
26/02/18,"857,72"
26/02/18,"2804,5"
26/02/18,"4883,69"
26/02/18,"6143,45"
26/02/18,"6862,39"
26/02/18,"7954,46"
26/02/18,"9271,21"
26/02/18,"10256,25"
26/02/18,"10953,83"
26/02/18,"10668,84"
26/02/18,"14780,97"
26/02/18,"16405,8"
26/02/18,"13047,7"
26/02/18,"12056,7"
26/02/18,"13289,14"
26/02/18,"11619,52"
26/02/18,"9728,63"
26/02/18,"10043,54"
26/02/18,"10024,31"
26/02/18,"8633,02"
26/02/18,"7188,82"
26/02/18,"9043,57"
26/02/18,"8882,2"
26/02/18,"11486,13"
26/02/18,12685
26/02/18,"13813,9"
26/02/18,"11899,53"
26/02/18,"11780,59"
26/02/18,"14490,07"
26/02/18,"17318,74"
26/02/18,"12809,2"
26/02/18,"13366,46"
26/02/18,"12205,78"
26/02/18,"11358,92"
26/02/18,"11214,17"
26/02/18,"11464,58"
26/02/18,"13521,2"
26/02/18,"12587,17"
26/02/18,"12535,33"
26/02/18,"13880,75"
26/02/18,"14002,28"
26/02/18,"11856,94"
26/02/18,"13401,98"
26/02/18,"11523,09"
26/02/18,"9358,39"
26/02/18,"8217,07"
26/02/18,"7690,21"
26/02/18,"5117,9"
26/02/18,"3342,67"
26/02/18,"2833,94"
26/02/18,"3085,53"
26/02/18,"1655,94"
26/02/18,"359,55"
27/02/18,0
27/02/18,"1552,12"
27/02/18,"2904,96"
27/02/18,"4136,84"
27/02/18,"6695,64"
27/02/18,"7554,18"
27/02/18,"8816,46"
27/02/18,"11576,32"
27/02/18,"12430,61"
27/02/18,"12221,51"
27/02/18,"12508,05"
27/02/18,"13853,64"
27/02/18,"13830,21"
27/02/18,"13221,65"
27/02/18,"12572,39"
27/02/18,"11556,17"
27/02/18,"9866,04"
27/02/18,"11908,63"
27/02/18,"8411,53"
27/02/18,"7684,86"
27/02/18,"7027,69"
27/02/18,"8847,31"
27/02/18,"8169,94"
27/02/18,"9731,6"
27/02/18,"9549,01"
27/02/18,"11618,05"
27/02/18,"12704,04"
27/02/18,"12914,31"
27/02/18,"15055,16"
27/02/18,"12043,62"
27/02/18,"11361,45"
27/02/18,"10543,41"
27/02/18,"12245,63"
27/02/18,"10317,22"
27/02/18,"11453,5"
27/02/18,"13740,08"
27/02/18,"12095,3"
27/02/18,"12506,88"
27/02/18,"10557,82"
27/02/18,"13229,88"
27/02/18,"12262,52"
27/02/18,"12174,62"
27/02/18,"13997,36"
27/02/18,"12385,55"
27/02/18,"10726,2"
27/02/18,"8176,71"
27/02/18,"7459,33"
27/02/18,"6651,71"
27/02/18,"7152,69"
27/02/18,"4584,04"
27/02/18,"4498,58"
27/02/18,"3270,25"
27/02/18,"1774,12"
27/02/18,"18,19"
28/02/18,0
28/02/18,0
28/02/18,0
28/02/18,"556,41"
28/02/18,"2295,92"
28/02/18,"5092,92"
28/02/18,"7197,35"
28/02/18,"7207,58"
28/02/18,"9170,7"
28/02/18,"9922,15"
28/02/18,"11454,78"
28/02/18,"11462,36"
28/02/18,"14739,51"
28/02/18,"14301,24"
28/02/18,"14375,25"
28/02/18,"13985,44"
28/02/18,"12581,39"
28/02/18,"10823,01"
28/02/18,"9429,61"
28/02/18,"8868,7"
28/02/18,"9375,78"
28/02/18,"9895,72"
28/02/18,"8323,72"
28/02/18,"7862,32"
28/02/18,"6580,9"
28/02/18,"9944,76"
28/02/18,"10419,54"
28/02/18,"11147,15"
28/02/18,"11359,01"
28/02/18,"14013,7"
28/02/18,"14418,45"
28/02/18,"13167,37"
28/02/18,"14812,23"
28/02/18,"16020,19"
28/02/18,"11885,49"
28/02/18,"14464,28"
28/02/18,"14527,85"
28/02/18,"12877,16"
28/02/18,"12836,86"
28/02/18,"14521,74"
28/02/18,"11795,59"
28/02/18,"12341,27"
28/02/18,"13935,94"
28/02/18,"10730,75"
28/02/18,"11223,16"
28/02/18,"13850,4"
28/02/18,"9227,4"
28/02/18,"9837,31"
28/02/18,"8242,89"
28/02/18,"7438,49"
28/02/18,"7050,97"
28/02/18,"4356,71"
28/02/18,"3549,24"
28/02/18,"2657,45"
28/02/18,"1642,32"
28/02/18,0
01/03/18,288
01/03/18,0
01/03/18,"619,99"
01/03/18,"2457,93"
01/03/18,"5679,73"
01/03/18,"10125,24"
01/03/18,"12630,56"
01/03/18,"11830,18"
01/03/18,"13894,01"
01/03/18,"15621,37"
01/03/18,"18899,6"
01/03/18,"17777,47"
01/03/18,"15347,06"
01/03/18,"16265,37"
01/03/18,"17896,53"
01/03/18,"16765,27"
01/03/18,"14872,02"
01/03/18,"12459,19"
01/03/18,"11976,49"
01/03/18,"10476,39"
01/03/18,"10540,78"
01/03/18,"8685,61"
01/03/18,"8285,35"
01/03/18,"9683,89"
01/03/18,"9012,01"
01/03/18,"11174,57"
01/03/18,"12898,24"
01/03/18,"14290,72"
01/03/18,"14030,34"
01/03/18,"16590,71"
01/03/18,"15308,61"
01/03/18,"14232,02"
01/03/18,"15118,95"
01/03/18,"13379,24"
01/03/18,"15759,96"
01/03/18,"15929,29"
01/03/18,"13682,59"
01/03/18,"11734,2"
01/03/18,"15631,15"
01/03/18,"15477,41"
01/03/18,"16667,67"
01/03/18,"16031,84"
01/03/18,"12633,11"
01/03/18,"15547,1"
01/03/18,"12828,8"
01/03/18,"10583,76"
01/03/18,"9912,59"
01/03/18,"9320,06"
01/03/18,"7901,53"
01/03/18,"7193,71"
01/03/18,"8422,67"
01/03/18,"3630,17"
01/03/18,"3511,34"
01/03/18,"3276,31"
01/03/18,"1474,42"
01/03/18,0
02/03/18,0
02/03/18,0
02/03/18,0
02/03/18,"630,95"
02/03/18,"2249,9"
02/03/18,"4371,92"
02/03/18,"8131,46"
02/03/18,"10267,69"
02/03/18,"12795,93"
02/03/18,"12102,74"
02/03/18,"12965,78"
02/03/18,"12666,05"
02/03/18,"14166,99"
02/03/18,"12555,4"
02/03/18,"11046,36"
02/03/18,"10431,79"
02/03/18,"9695,9"
02/03/18,"9967,64"
02/03/18,"8219,01"
02/03/18,"8759,66"
02/03/18,"5543,18"
02/03/18,"7421,31"
02/03/18,"6957,12"
02/03/18,"6672,04"
02/03/18,"6666,35"
02/03/18,"7168,35"
02/03/18,"7819,22"
02/03/18,"8403,28"
02/03/18,"10270,4"
02/03/18,"9719,46"
02/03/18,"9740,46"
02/03/18,"12989,26"
02/03/18,"12145,39"
02/03/18,"12419,21"
02/03/18,"12372,31"
02/03/18,"10844,9"
02/03/18,"11737,78"
02/03/18,"10068,07"
02/03/18,"10288,29"
02/03/18,"11144,85"
02/03/18,"9754,73"
02/03/18,"11807,25"
02/03/18,"11219,44"
02/03/18,"11455,98"
02/03/18,"11175,71"
02/03/18,"10950,15"
02/03/18,"10885,68"
02/03/18,"9322,04"
02/03/18,"8789,62"
02/03/18,"7515,15"
02/03/18,"5327,17"
02/03/18,"4583,91"
02/03/18,"4165,35"
02/03/18,"4081,56"
02/03/18,"2693,84"
02/03/18,"223,42"
03/03/18,349
03/03/18,"441,87"
03/03/18,"2210,89"
03/03/18,"4771,53"
03/03/18,"7627,18"
03/03/18,"9848,31"
03/03/18,"12623,38"
03/03/18,"15296,66"
03/03/18,"14478,61"
03/03/18,"19155,02"
03/03/18,"20416,01"
03/03/18,"20260,39"
03/03/18,"21382,73"
03/03/18,"24423,46"
03/03/18,"26654,11"
03/03/18,"25692,88"
03/03/18,"24906,06"
03/03/18,"25236,98"
03/03/18,"26295,65"
03/03/18,"18931,05"
03/03/18,"18136,41"
03/03/18,"20325,03"
03/03/18,"22403,18"
